Customer ID,Customer Name,Alias,DAX Customer Id,MySGS Legacy Id,Customer Type,Portfolio Group Id,Portfolio Group Name,Simplified Group Id,Simplified Group Name
13954,"NASH FINCH CO","NASH FINCH CO - MINNEAPOLIS, MN, (310)",C00009878,0,Retailer,6291,"NASH FINCH CO",4493,"NASH FINCH CO"
13955,"NESTLE CANADA INC","NESTLE CANADA INC - NORTH YORK, ON, (310)",C00009882,0,Retailer,118,"NESTLE",4565,"NESTLE"
13956,"NESTLE USA INC","NESTLE USA INC - Solon, OH, (310)",C00009884,0,Retailer,118,"NESTLE",4565,"NESTLE"
13957,"NESTLE USA INC","NESTLE USA INC - GLENDALE, CA, (310)",C00009886,0,Retailer,118,"NESTLE",4565,"NESTLE"
13958,"NESTLE HEALTHCARE NUTRITION INC","NESTLE HEALTHCARE NUTRITION INC - SAINT LOUIS PARK, MN, (310)",C00009888,0,Retailer,118,"NESTLE",4565,"NESTLE"
13959,"GERBER PRODUCTS COMPANY","GERBER PRODUCTS COMPANY - FREMONT, MI, (310)",C00009890,0,Retailer,118,"NESTLE",4565,"NESTLE"
13960,"NESTLE HEALTHCARE NUTRITION INC","NESTLE HEALTHCARE NUTRITION INC - Minnetonka, MN, (310)",C00009892,0,Retailer,118,"NESTLE",4565,"NESTLE"
13961,"GERBER PRODUCTS COMPANY","GERBER PRODUCTS COMPANY - Florham Park, NJ, (310)",C00009894,0,Retailer,118,"NESTLE",4565,"NESTLE"
13964,"OWENS CORNING SALES LLC","OWENS CORNING SALES LLC - Aiken, SC, (310)",C00009904,0,Printer,2862,"OWENS CORNING",4881,"OWENS CORNING"
13965,"PACKAGING PRODUCTS CORP","PACKAGING PRODUCTS CORP - Mission, KS, (310)",C00009906,0,Printer,4816,"PACKAGING PRODUCTS",4934,"PACKAGING PRODUCTS"
13970,"ORCHIDS PAPER PRODUCTS COMPANY","ORCHIDS PAPER PRODUCTS COMPANY - Pryor, OK, (310)",C00009918,0,Retailer,1999,"ORCHIDS PAPER PRODUC",4836,"ORCHIDS PAPER PRODUC"
13971,"OUTLOOK GROUP CORPORATION","OUTLOOK GROUP CORPORATION - NEENAH, WI, (310)",C00009920,0,Printer,2855,"OUTLOOK GROUP CORP",4873,"OUTLOOK GROUP CORP"
13974,"ORACLE FLEXIBLE PACKAGING INC","ORACLE FLEXIBLE PACKAGING INC - Winston Salem, NC, (310)",C00009926,0,Printer,1992,"ORACLE FLEXIBLE PKG",4829,"ORACLE"
13976,"PHILIPS ORAL HEALTHCARE INC","PHILIPS ORAL HEALTHCARE INC - Snoqualmie, WA, (310)",C00009930,0,Retailer,307,"PHILIPS",5125,"PHILIPS"
13977,"PILGRIMS PRIDE CORPORATION","PILGRIMS PRIDE CORPORATION - DALLAS, TX, (310)",C00009932,0,Retailer,1096,"PILGRIMS PRIDE CORP",5151,"PILGRIMS PRIDE CORP"
13982,"PACKAGING CORP OF AMERICA","PACKAGING CORP OF AMERICA - JACKSONVILLE, FL, (310)",C00009946,0,Printer,2403,"PACKAGING CORP OF AM",4923,"PACKAGING CORP OF AM"
13984,"PSL USA I LTD","PSL USA I LTD - HIDALGO, TX, (310)",C00009950,0,Retailer,4923,"PACKAGING SOLUTIONS",4936,"PACKAGING SOLUTIONS"
13986,"PACKAGING PERSONiFIED INC","PACKAGING PERSONiFIED INC - Sparta, MI, (310)",C00009956,0,Printer,4815,"PACKAGING PERSONFIED",4933,"PACKAGING PERSONFIED"
13989,"PEPPERIDGE FARM INCORPORATED","PEPPERIDGE FARM INCORPORATED - Norwalk, CT, (310)",C00009964,0,Retailer,7188,"CAMPBELL SNACKS",1130,"CAMPBELL"
13990,"PEPPERS UNLIMITED OF LOUISIANA INC","PEPPERS UNLIMITED OF LOUISIANA INC - Saint Martinville, LA, (310)",C00009966,0,Retailer,7190,"PEPPERS UNLIMITED OF LOUISIANA",5068,"PEPPERS UNLIMITED OF LOUISIANA"
13993,"PEPSICO INC","PEPSICO INC - Monrovia, CA, (310)",C00009974,0,Retailer,7266,"PEPSICO",5069,"PEPSICO"
13994,"PERDUE FARMS INC","PERDUE FARMS INC - Salisbury, MD, (310)",C00009976,0,Retailer,7743,"PERDUE FARMS",5070,"PERDUE FARMS"
13995,"PLAZE INC","PLAZE INC - Saint Clair, MO, (310)",C00009982,0,Retailer,1940,"PLAZE INC",5202,"PLAZE INC"
13996,"PLUS MARK INC","PLUS MARK INC - Afton, TN, (310)",C00009984,0,Printer,1946,"PLUS MARK INC",5204,"PLUS MARK INC"
13997,"PLYMOUTH PRINTING CO INC","PLYMOUTH PRINTING CO INC - WINSTON SALEM, NC, (310)",C00009986,0,Printer,2117,"PLYMOUTH PRINTING CO",5206,"PLYMOUTH PRINTING CO"
13998,"PLASCORE INC","PLASCORE INC - Zeeland, MI, (310)",C00009988,0,Printer,1645,"PLASCORE INC",5189,"PLASCORE INC"
14000,"PACTIV CORPORATION","PACTIV CORPORATION - WINCHESTER, VA, (310)",C00009992,0,Printer,5076,"PACTIV CORPORATION",4945,"PACTIV CORPORATION"
14001,"PACTIV LLC","PACTIV LLC - Macon, GA, (310)",C00009994,0,Printer,12074,"NO NAME",4648,"NO NAME"
14002,"POST FOODS LLC","POST FOODS LLC - EAST HANOVER, NJ, (310)",C00009996,0,Retailer,1215,"POST FOODS US",5254,"POST FOODS"
14006,"PRESTIGE PAK INC","PRESTIGE PAK INC - Fond Du Lac, WI, (310)",C00010004,0,Printer,4662,"PRESTIGE PAK INC",5316,"PRESTIGE PAK INC"
14008,"PRIME PACKAGE AND LABEL (BROOK & WHITTLE LTD)","PRIME PACKAGE AND LABEL (BROOK & WHITTLE LTD) - SMYRNA, TN, (310)",C00010008,0,Retailer,5007,"PRIME PACKAGE & LABE",5327,"PRIME PACKAGE & LABE"
14010,"PROCTER AND GAMBLE PAPER PRODUCTS COMPANY,THE","PROCTER AND GAMBLE PAPER PRODUCTS COMPANY,THE - Albany, GA, (310)",C00010012,0,Printer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
14011,"PROCTER AND GAMBLE PAPER PRODUCTS COMPANY,THE","PROCTER AND GAMBLE PAPER PRODUCTS COMPANY,THE - Green Bay, WI, (310)",C00010014,0,Printer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
14012,"PROCTER AND GAMBLE PAPER PRODUCTS COMPANY THE","PROCTER AND GAMBLE PAPER PRODUCTS COMPANY THE - MEHOOPANY, PA, (310)",C00010016,0,Printer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
14013,"PROCTER AND GAMBLE PAPER PRODUCTS COMPANY,THE","PROCTER AND GAMBLE PAPER PRODUCTS COMPANY,THE - Oxnard, CA, (310)",C00010020,0,Printer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
14023,"PARMALAT CANADA INC","PARMALAT CANADA INC - Mitchell, ON, (310)",C00010048,0,Retailer,6241,"PARMALAT FOOD INC",4989,"PARMALAT FOOD INC"
14024,"PILCHER HAMILTON CORP THE","PILCHER HAMILTON CORP THE - Greer, SC, (310)",C00010050,0,Printer,974,"PILCHER HAMILTON COR",5150,"PILCHER HAMILTON COR"
14029,"EMMERSON PACKAGING","EMMERSON PACKAGING - BELLEVILLE, ON, (310)",C00010062,0,Printer,3136,"POLYCELLO",5227,"POLYCELLO"
14031,"PHILIP MORRIS USA INC","PHILIP MORRIS USA INC - Richmond, VA, (310)",C00010074,0,Retailer,4820,"PHILIP MORRIS/ALTRIA",5123,"PHILIP MORRIS/ALTRIA"
14032,"PHOENIX PACKAGING INC","PHOENIX PACKAGING INC - Winston Salem, NC, (310)",C00010076,0,Printer,750,"PHOENIX PACKAGING IN",5133,"PHOENIX PACKAGING IN"
14034,"PACKAGE PRINTING COMPANY","PACKAGE PRINTING COMPANY - West Springfield, MA, (310)",C00010080,0,Printer,4229,"PACKAGE PRINTING",4917,"PACKAGE PRINTING"
14035,"PACKAGE CRAFT LLC","PACKAGE CRAFT LLC - Bethel, NC, (310)",C00010082,0,Printer,4227,"PACKAGE CRAFT-SOUTHE",4915,"PACKAGE CRAFT-SOUTHE"
14036,"POLYTAINERS INC","POLYTAINERS INC - Lees Summit, MO, (310)",C00010088,0,Printer,2626,"POLYTAINERS INC",5235,"POLYTAINERS INC"
14038,"TYSON FOODS INC","TYSON FOODS INC - Springdale, AR, (310)",C00010092,0,Retailer,5443,"TYSON FOODS",6776,"TYSON FOODS"
14041,"RADIATOR SPECIALTY COMPANY","RADIATOR SPECIALTY COMPANY - Indian Trail, NC, (310)",C00010102,0,Retailer,9406,"RADIATOR SPECIALTY C",5493,"RADIATOR SPECIALTY C"
14042,"RED GOLD INC","RED GOLD INC - Elwood, IN, (310)",C00010104,0,Printer,9432,"RED GOLD INC",5540,"RED GOLD INC"
14043,"RED GOLD INC","RED GOLD INC - Orestes, IN, (310)",C00010106,0,Retailer,9432,"RED GOLD INC",5540,"RED GOLD INC"
14046,"JTI-MACDONALD CORP","JTI-MACDONALD CORP - MONTREAL, QC, (310)",C00010112,0,Retailer,2049,"JTI",3507,"JTI"
14047,"REYNOLDS PRESTO PRODUCTS INC","REYNOLDS PRESTO PRODUCTS INC - RICHMOND, VA, (310)",C00010114,0,Printer,9513,"REYNOLDS",5604,"REYNOLDS"
14048,"RAND WHITNEY CONTAINER LLC","RAND WHITNEY CONTAINER LLC - Newtown, CT, (310)",C00010116,0,Printer,739,"RAND WHITNEY CONTAINR LLC",5502,"RAND WHITNEY CONTAINR LLC"
14051,"RICH PRODUCTS CORPORATION","RICH PRODUCTS CORPORATION - Buffalo, NY, (310)",C00010126,0,Retailer,9541,"RICH PRODUCTS",5614,"RICH PRODUCTS"
14052,"RICH PRODUCTS CORPORATION","RICH PRODUCTS CORPORATION - Saint Simons Island, GA, (310)",C00010128,0,Retailer,9541,"RICH PRODUCTS",5614,"RICH PRODUCTS"
14059,"ROSKAM BAKING COMPANY (ROTHBURY FARMS)","ROSKAM BAKING COMPANY (ROTHBURY FARMS) - Grand Rapids, MI, (310)",C00010144,0,Retailer,9668,"ROSKAM BAKING COMPAN",5681,"ROSKAM BAKING COMPAN"
14070,"HALLMARK CARDS INC","HALLMARK CARDS INC - LEAVENWORTH, KS, (310)",C00010184,0,Printer,7445,"HALLMARK CARDS INC",2883,"HALLMARK CARDS INC"
14078,"STARKIST CO","STARKIST CO - Pittsburgh, PA, (310)",C00010206,0,Retailer,3591,"STARKIST CO",6256,"STARKIST CO"
14079,"STARBUCKS COFFEE COMPANY","STARBUCKS COFFEE COMPANY - Seattle, WA, (310)",C00010208,0,Retailer,3585,"STARBUCKS COFFEE CO",6253,"STARBUCKS COFFEE CO"
14080,"ULTRAPAK LTD","ULTRAPAK LTD - Houston, TX, (310)",C00010210,0,Printer,5831,"ULTRAPAK LTD",6791,"ULTRAPAK LTD"
14084,"SONOCO FLEXIBLE PACKAGING CO INC","SONOCO FLEXIBLE PACKAGING CO INC - Edinburgh, IN, (310)",C00010218,0,Printer,1646,"SONOCO",6109,"SONOCO"
14085,"SONOCO PRODUCTS COMPANY","SONOCO PRODUCTS COMPANY - Hartsville, SC, (310)",C00010220,0,Printer,1646,"SONOCO",6109,"SONOCO"
14086,"SONOCO INDUSTRIAL PRODUCTS","SONOCO INDUSTRIAL PRODUCTS - MISSISSAUGA, ON, (310)",C00010224,0,Printer,1646,"SONOCO",6109,"SONOCO"
14087,"SONOCO PRODUCTS COMPANY","SONOCO PRODUCTS COMPANY - Elon, NC, (310)",C00010228,0,Printer,12018,"SONOCO PRODUCTS COMPANY",6110,"SONOCO PRODUCTS COMPANY"
14091,"STONER INC","STONER INC - Quarryville, PA, (310)",C00010238,0,Retailer,4302,"STONER INC",6293,"STONER INC"
14095,"ESSITY PROFESSIONAL HYGIENE NORTH AMERICA LLC","ESSITY PROFESSIONAL HYGIENE NORTH AMERICA LLC - Neenah, WI, (310)",C00010248,0,Retailer,4016,"SCA TISSUE",5818,"SCA"
14097,"STURM FOODS INC","STURM FOODS INC - Manawa, WI, (310)",C00010256,0,Retailer,4780,"STURM FOODS INC",6325,"STURM FOODS INC"
14100,"SUPPLYONE ROCKWELL INC","SUPPLYONE ROCKWELL INC - Rockwell, NC, (310)",C00010266,0,Printer,6208,"SUPPLYONE",6414,"SUPPLYONE"
14114,"AVERY DENNISON CORP","AVERY DENNISON CORP - Greensboro, NC, (310)",C00010300,0,Printer,625,"AVERY DENNISON CORP",591,"AVERY DENNISON CORP"
14115,"AVERY DENNISON CORP","AVERY DENNISON CORP - Greensboro, NC, (310)",C00010302,0,Printer,625,"AVERY DENNISON CORP",591,"AVERY DENNISON CORP"
14117,"AVERY DENNISON CORP","AVERY DENNISON CORP - Minneapolis, MN, (310)",C00010306,0,Retailer,625,"AVERY DENNISON CORP",591,"AVERY DENNISON CORP"
14122,"THOMPSON PRINTING AND LITHOGRAPHING LTD","THOMPSON PRINTING AND LITHOGRAPHING LTD - PARIS, ON, (310)",C00010318,0,Printer,2106,"THOMPSON PRINTING &",6582,"THOMPSON PRINTING &"
14123,"TOWER LABORATORIES LTD","TOWER LABORATORIES LTD - CENTERBROOK, CT, (310)",C00010322,0,Retailer,3295,"TOWER LABORATORIES L",6645,"TOWER LABORATORIES L"
14124,"TROPICANA PRODUCTS INC","TROPICANA PRODUCTS INC - Bradenton, FL, (310)",C00010324,0,Retailer,4731,"TROPICANA PRODUCTS",5069,"PEPSICO"
14125,"TRIDENT SEAFOODS CORPORATION","TRIDENT SEAFOODS CORPORATION - Seattle, WA, (310)",C00010328,0,Retailer,4244,"TRIDENT SEAFOODS COR",6707,"TRIDENT SEAFOODS COR"
14131,"3M COMPANY INC","3M COMPANY INC - Brownwood, TX, (310)",C00010344,0,Printer,123,"3M",44,"3M"
14132,"3M COMPANY INC (SKIN & WOUND)","3M COMPANY INC (SKIN & WOUND) - Maplewood, MN, (310)",C00010346,0,Retailer,123,"3M",44,"3M"
14133,"3M COMPANY INC","3M COMPANY INC - Maplewood, MN, (310)",C00010348,0,Printer,123,"3M",44,"3M"
14134,"3M COMPANY INC (OPTICAL SYSTEMS DIVISION)","3M COMPANY INC (OPTICAL SYSTEMS DIVISION) - Maplewood, MN, (310)",C00010350,0,Printer,123,"3M",44,"3M"
14135,"3M COMPANY INC -- CREDIT CARD","3M COMPANY INC -- CREDIT CARD - Woodbury, MN, (310)",C00010352,0,Retailer,123,"3M",44,"3M"
14136,"BATES CONTAINER LLC","BATES CONTAINER LLC - SAN ANTONIO, TX, (310)",C00010354,0,Printer,2245,"BATES CONTAINER",669,"BATES CONTAINER"
14139,"INTERNATIONAL PAPER","INTERNATIONAL PAPER - Savannah, GA, (310)",C00010364,0,Printer,5385,"INTERNATIONAL PAPER",3316,"INTERNATIONAL PAPER"
14146,"VOORTMAN COOKIES LTD","VOORTMAN COOKIES LTD - BURLINGTON, ON, (310)",C00010378,0,Retailer,758,"VOORTMAN COOKIES LTD",6963,"VOORTMAN COOKIES LTD"
14148,"VENTURA FOODS LLC","VENTURA FOODS LLC - City Of Industry, CA, (310)",C00010382,0,Retailer,8371,"VENTURA FOODS",6894,"VENTURA FOODS"
14150,"VINS PLASTICS LTD","VINS PLASTICS LTD - BRADFORD, ON, (310)",C00010386,0,Printer,8665,"VINS PLASTICS LTD",6932,"VINS PLASTICS LTD"
14155,"WAUSAU COATED PRODUCTS INC","WAUSAU COATED PRODUCTS INC - Wausau, WI, (310)",C00010404,0,Printer,1855,"WAUSAU COATED PRODUCTS",7010,"WAUSAU COATED PRODUCTS"
14157,"WIX FILTRATION CORP","WIX FILTRATION CORP - Gastonia, NC, (310)",C00010414,0,Retailer,4892,"MANN+HUMMEL",4057,"MANN+HUMMEL"
14160,"WELCH FOODS INC, A COOPERATIVE","WELCH FOODS INC, A COOPERATIVE - Concord, MA, (310)",C00010424,0,Retailer,2531,"WELCH'S",7041,"WELCH'S"
14161,"WRIGLEY MANUFACTURING COMPANY LLC","WRIGLEY MANUFACTURING COMPANY LLC - San Antonio, TX, (310)",C00010426,0,Retailer,636,"MARS, INC.",4121,"MARS, INC."
14162,"WATSON LABORATORIES INC","WATSON LABORATORIES INC - SALT LAKE CITY, UT, (310)",C00010430,0,Printer,1758,"WATSON LABORATORIES",7008,"WATSON LABORATORIES"
14164,"BERRY PLASTICS CORPORATION","BERRY PLASTICS CORPORATION - Evansville, IN, (310)",C00010440,0,Printer,1942,"BERRY PLASTICS CORP",764,"BERRY PLASTICS CORP"
14168,"INTERNATIONAL PAPER","INTERNATIONAL PAPER - Walton, KY, (310)",C00010461,0,Printer,5385,"INTERNATIONAL PAPER",3316,"INTERNATIONAL PAPER"
14169,"SOUTHERN GRAPHIC SYSTEMS LLC - HULL EUROPE HQ","SOUTHERN GRAPHIC SYSTEMS LLC - HULL EUROPE HQ - Hull, (310)",C00010463,0,Retailer,708,"SGS INTERCOMPANY BIL",5922,"SGS INTERCOMPANY BIL"
14171,"ACE BAKERY LIMITED","ACE BAKERY LIMITED - Mississauga, ON, (310)",C00010469,0,Retailer,1268,"ACE BAKERY LIMITED",112,"ACE BAKERY LIMITED"
14173,"SOUTHERN GRAPHIC SYSTEMS LLC - BATTLE CREEK","SOUTHERN GRAPHIC SYSTEMS LLC - BATTLE CREEK - SPRINGFIELD, MI, (310)",C00010483,0,Printer,708,"SGS INTERCOMPANY BIL",5922,"SGS INTERCOMPANY BIL"
14174,"SGS PACKAGING NETHERLANDS BV","SGS PACKAGING NETHERLANDS BV - AMSTERDAM, (310)",C00010487,0,Retailer,708,"SGS INTERCOMPANY BIL",5922,"SGS INTERCOMPANY BIL"
14175,"CONOPCO INC","CONOPCO INC - Hot Springs, AR, (310)",C00010488,0,Printer,626,"UNILEVER",6802,"UNILEVER"
14176,"UNILEVER ASCC AG -- CORPORATE EXPENSES (USA)","UNILEVER ASCC AG -- CORPORATE EXPENSES (USA) - Englewood Cliffs, NJ, (310)",C00010489,0,Retailer,626,"UNILEVER",6802,"UNILEVER"
14177,"NORAMPAC","NORAMPAC - MONTREAL, QC, (310)",C00010495,0,Printer,9166,"NORAMPAC INC",4653,"NORAMPAC INC"
14178,"PROGRESS CONTAINER CORP","PROGRESS CONTAINER CORP - Winder, GA, (310)",C00010496,0,Printer,8861,"PROGRESS CONTAINER CORP",5376,"PROGRESS CONTAINER CORP"
14179,"KRUGER PRODUCTS LP (CORRUGATE)","KRUGER PRODUCTS LP (CORRUGATE) - Mississauga, ON, (310)",C00010505,0,Printer,6051,"KRUGER INC",3673,"KRUGER INC"
14181,"CLEAR FILM PRINTING INC","CLEAR FILM PRINTING INC - Kaufman, TX, (310)",C00010521,0,Printer,6770,"CLEAR FILM PRINTING",1387,"CLEAR FILM PRINTING"
14182,"GEORGIA PACIFIC INFINIUM LLC","GEORGIA PACIFIC INFINIUM LLC - EL PASO, TX, (310)",C00010542,0,Retailer,2508,"GEORGIA PACIFIC",2631,"GEORGIA PACIFIC"
14184,"KOSMA KARA CANADA INC","KOSMA KARA CANADA INC - LONGUEUIL, QC, (310)",C00010550,0,Retailer,4865,"KOSMA KARE CANADA IN",3661,"KOSMA KARE CANADA IN"
14185,"OAKRUN FARM BAKERY","OAKRUN FARM BAKERY - ANCASTER, ON, (310)",C00010552,0,Retailer,728,"OAKRUN FARM BAKERY L",4742,"OAKRUN FARM BAKERY L"
14186,"KRUGER PRODUCTS LP (PREPRESS)","KRUGER PRODUCTS LP (PREPRESS) - Mississauga, ON, (310)",C00010565,0,Retailer,6051,"KRUGER INC",3673,"KRUGER INC"
14187,"SHOPPERS DRUG MART INC","SHOPPERS DRUG MART INC - NORTH YORK, ON, (310)",C00010567,0,Printer,7798,"SHOPPERS DRUG MART I",5985,"SHOPPERS DRUG MART I"
14188,"SHOPPERS DRUG MART INC - OTC","SHOPPERS DRUG MART INC - OTC - NORTH YORK, ON, (310)",C00010569,0,Retailer,7798,"SHOPPERS DRUG MART I",5985,"SHOPPERS DRUG MART I"
14190,"LES ALIMENTS FONDUE PAYSANNE INC","LES ALIMENTS FONDUE PAYSANNE INC - SAINT-NICOLAS, QC, (310)",C00010581,0,Retailer,8135,"LES ALIMENTS FONDUE PAYSANNE INC",3801,"LES ALIMENTS FONDUE PAYSANNE INC"
14191,"GRAND RIVER ENTERPRISES SIX NATIONS LTD","GRAND RIVER ENTERPRISES SIX NATIONS LTD - OHSWEKEN, ON, (310)",C00010582,0,Retailer,5202,"GRAND RIVER FOODS LT",2762,"GRAND RIVER FOODS LT"
14192,"SPECIALTIES MB INC","SPECIALTIES MB INC - SAINT-HYACINTHE, QC, (310)",C00010583,0,Retailer,1734,"SPECIALITES",6165,"SPECIALITES"
14193,"GRAND RIVER ENTERPRISES SIX NATIONS LTD","GRAND RIVER ENTERPRISES SIX NATIONS LTD - OHSWEKEN, ON, (310)",C00010584,0,Retailer,5202,"GRAND RIVER FOODS LT",2762,"GRAND RIVER FOODS LT"
14194,"DELUXE PAPER PRODUCTS INC","DELUXE PAPER PRODUCTS INC - Montreal-Est, QC, (310)",C00010608,0,Printer,5569,"DELUXE PACKAGING COR",4708,"NOVOLEX"
14196,"PETON DISTRIBUTORS INC","PETON DISTRIBUTORS INC - MARKHAM, ON, (310)",C00010617,0,Retailer,8190,"PETON DISTRIBUTORS I",5104,"PETON DISTRIBUTORS I"
14197,"ALLIED-HALO INDUSTRIES INC","ALLIED-HALO INDUSTRIES INC - Scarborough, ON, (310)",C00010619,0,Printer,4214,"ALLIED HALO IND",279,"ALLIED HALO IND"
14198,"GOLDRICH PRINTPAK INC","GOLDRICH PRINTPAK INC - YORK, ON, (310)",C00010620,0,Printer,4745,"GOLDRICH PRINTPAK IN",2724,"GOLDRICH PRINTPAK IN"
14199,"GEORGIA PACIFIC CORRUGATED LLC","GEORGIA PACIFIC CORRUGATED LLC - Sheboygan, WI, (310)",C00010622,0,Printer,2508,"GEORGIA PACIFIC",2631,"GEORGIA PACIFIC"
14200,"SOUTHERN GRAPHIC SYSTEMS LLC - ATLANTA GRAVURE","SOUTHERN GRAPHIC SYSTEMS LLC - ATLANTA GRAVURE - Atlanta, GA, (310)",C00010631,0,Retailer,708,"SGS INTERCOMPANY BIL",5922,"SGS INTERCOMPANY BIL"
14202,"SOUTHERN GRAPHIC SYSTEMS LLC - DALLAS & CT","SOUTHERN GRAPHIC SYSTEMS LLC - DALLAS & CT - Richardson, TX, (310)",C00010635,0,Retailer,708,"SGS INTERCOMPANY BIL",5922,"SGS INTERCOMPANY BIL"
14203,"SOUTHERN GRAPHIC SYSTEMS LLC - CHICAGO (ELGIN)","SOUTHERN GRAPHIC SYSTEMS LLC - CHICAGO (ELGIN) - ROSEMONT, IL, (310)",C00010636,0,Retailer,708,"SGS INTERCOMPANY BIL",5922,"SGS INTERCOMPANY BIL"
14204,"BLENCOR LLC","BLENCOR LLC - Sealy, TX, (310)",C00010637,0,Retailer,6805,"BLENCOR LLC",850,"BLENCOR LLC"
14206,"MARS PETCARE US INC","MARS PETCARE US INC - Franklin, TN, (310)",C00010645,0,Retailer,636,"MARS, INC.",4121,"MARS, INC."
14207,"PROCTER & GAMBLE COMPANY, THE","PROCTER & GAMBLE COMPANY, THE - CINCINNATI, OH, (310)",C00010648,0,Retailer,119,"PROCTER & GAMBLE",5357,"PROCTER & GAMBLE"
14208,"OLYMEL SEC LP","OLYMEL SEC LP - SAINT-HYACINTHE, QC, (310)",C00010662,0,Retailer,1605,"OLYMEL, SOCIETE EN",4801,"OLYMEL, SOCIETE EN"
14209,"SHAFER HAGGART LTD","SHAFER HAGGART LTD - VANCOUVER, BC, (310)",C00010669,0,Retailer,5362,"SHAFER-HAGGART LTD",5926,"SHAFER-HAGGART LTD"
14211,"US COTTON LLC","US COTTON LLC - GASTONIA, NC, (310)",C00010679,0,Retailer,7589,"U S COTTON, LLC",6782,"U S COTTON, LLC"
14212,"EVERGREEN PACKAGING INC","EVERGREEN PACKAGING INC - Canton, NC, (310)",C00010682,0,Printer,4529,"EVERGREEN PACKAGING",2237,"EVERGREEN PACKAGING"
14213,"EVERGREEN PACKAGING INC","EVERGREEN PACKAGING INC - Canton, NC, (310)",C00010684,0,Printer,4529,"EVERGREEN PACKAGING",2237,"EVERGREEN PACKAGING"
14214,"AMERICAN GREETINGS CORPORATION","AMERICAN GREETINGS CORPORATION - CLEVELAND, OH, (310)",C00010685,0,Retailer,5605,"AMERICAN GREETINGS C",350,"AMERICAN GREETINGS C"
14215,"PURE EQUATOR US INC","PURE EQUATOR US INC - BATAVIA, IL, (310)",C00010690,0,Retailer,9128,"PURE EQUATOR DESIGNS",5424,"PURE EQUATOR DESIGNS"
14217,"SOUTHERN GRAPHIC SYSTEMS LLC - CORPORATE","SOUTHERN GRAPHIC SYSTEMS LLC - CORPORATE - Louisville, KY, (310)",C00010698,0,Retailer,708,"SGS INTERCOMPANY BIL",5922,"SGS INTERCOMPANY BIL"
14218,"SOUTHERN GRAPHIC SYSTEMS LLC - PHOENIX","SOUTHERN GRAPHIC SYSTEMS LLC - PHOENIX - Phoenix, NY, (310)",C00010699,0,Retailer,708,"SGS INTERCOMPANY BIL",5922,"SGS INTERCOMPANY BIL"
14219,"GREAT LAKES CHEESE CO INC","GREAT LAKES CHEESE CO INC - La Crosse, WI, (310)",C00010702,0,Retailer,6084,"GREAT LAKES CHEESE CO",2787,"GREAT LAKES CHEESE CO"
14220,"NORTHWEST NATURAL PRODUCTS INC","NORTHWEST NATURAL PRODUCTS INC - VANCOUVER, WA, (310)",C00010710,0,Retailer,9304,"NORTHWEST NATURAL PR",4689,"NORTHWEST NATURAL PR"
14221,"GEORGIA PACIFIC INFINIUM LLC","GEORGIA PACIFIC INFINIUM LLC - EL PASO, TX, (310)",C00010713,0,Retailer,2508,"GEORGIA PACIFIC",2631,"GEORGIA PACIFIC"
14225,"CAMPAGNA TURANO BAKERY INCORPORATED","CAMPAGNA TURANO BAKERY INCORPORATED - Berwyn, IL, (310)",C00010726,0,Retailer,2442,"CAMPAGNA TURANO BAKE",1129,"CAMPAGNA TURANO BAKE"
14228,"EASTMAN KODAK COMPANY","EASTMAN KODAK COMPANY - ROCHESTER, NY, (310)",C00010738,0,Printer,1971,"EASTMAN KODAK COMPAN",2086,"EASTMAN KODAK COMPAN"
14229,"DEAN FOODS COMPANY","DEAN FOODS COMPANY - Grand Rapids, MI, (310)",C00010742,0,Retailer,5093,"DEAN FOODS",1815,"DEAN FOODS"
14230,"COMMANDER PACKAGING WEST INCORPORATED","COMMANDER PACKAGING WEST INCORPORATED - ONTARIO, CA, (310)",C00010744,0,Printer,78,"COMMANDER PACKAGING WEST INCORPORATED",1485,"COMMANDER PACKAGING WEST INCORPORATED"
14233,"MEIJER DISTRIBUTION INC","MEIJER DISTRIBUTION INC - Grand Rapids, MI, (310)",C00010760,0,Retailer,8827,"MEIJER",4228,"MEIJER"
14235,"PRINTPACK INC","PRINTPACK INC - Prescott Valley, AZ, (310)",C00010769,0,Printer,5411,"PRINTPACK",5340,"PRINTPACK"
14236,"TOPCO ASSOCIATES LLC","TOPCO ASSOCIATES LLC - ELK GROVE VILLAGE, IL, (310)",C00010777,0,Retailer,2972,"TOPCO ASSOCIATES LLC",6627,"TOPCO ASSOCIATES LLC"
14238,"OSRAM SYLVANIA LTD","OSRAM SYLVANIA LTD - MISSISSAUGA, ON, (310)",C00010790,0,Retailer,2678,"OSRAMS SYLVANIA INC",4863,"OSRAMS SYLVANIA INC"
14239,"LES INDUSTRIES ARMAPRO","LES INDUSTRIES ARMAPRO - GRANBY, QC, (310)",C00010792,0,Printer,220,"LES INDUSTRIES ARMAP",3826,"LES INDUSTRIES ARMAP"
